measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,414,Stomach cancer,102,High alcohol use,1,Number,2013,1.1514480018865647,2.400310735335123,-0.336812515754384
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,414,Stomach cancer,102,High alcohol use,1,Number,2013,0.6153514022015062,1.4155876543880854,-0.2116812645802253
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,414,Stomach cancer,102,High alcohol use,1,Number,2014,1.1251556387413366,2.3411848530996453,-0.3335503252306585
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,414,Stomach cancer,102,High alcohol use,1,Number,2014,0.5270761454352081,1.221920919896965,-0.1830990635018333
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,414,Stomach cancer,102,High alcohol use,1,Number,2015,1.1146079705998333,2.286639883572206,-0.3318318275987472
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,414,Stomach cancer,102,High alcohol use,1,Number,2015,0.4806477475686795,1.1228156656100667,-0.1692268237930287
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,414,Stomach cancer,102,High alcohol use,1,Number,2016,1.1242572827667443,2.269761302808114,-0.3409271499774077
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,414,Stomach cancer,102,High alcohol use,1,Number,2016,0.5164696698184033,1.2211024222000375,-0.1813278868326238
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,414,Stomach cancer,102,High alcohol use,1,Number,2017,1.1830437885269856,2.365199139776871,-0.3592512871473136
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,414,Stomach cancer,102,High alcohol use,1,Number,2017,0.4805321959342057,1.1500905752109802,-0.1699783946268917
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,414,Stomach cancer,102,High alcohol use,1,Number,2018,1.098906699853372,2.2208678602423757,-0.3280596444256919
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,414,Stomach cancer,102,High alcohol use,1,Number,2018,0.4683001194592237,1.1004925283205242,-0.166116903125556
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,414,Stomach cancer,102,High alcohol use,1,Number,2019,0.8729136881401898,1.7858644058370208,-0.2590676555242477
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,414,Stomach cancer,102,High alcohol use,1,Number,2019,0.4597541957729154,1.0776380069056246,-0.1632129385281864
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,414,Stomach cancer,102,High alcohol use,1,Number,2020,0.8835715145305402,1.8302303026584488,-0.2678671234684712
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,414,Stomach cancer,102,High alcohol use,1,Number,2020,0.4435731884471622,1.037132545930796,-0.156436246472235
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,414,Stomach cancer,102,High alcohol use,1,Number,2021,0.8646776559799413,1.782435704691567,-0.2665360794693802
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,414,Stomach cancer,102,High alcohol use,1,Number,2021,0.3805992051175799,0.8999579677579008,-0.1345188135541931
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,414,Stomach cancer,102,High alcohol use,1,Number,2022,0.9244439904323082,1.937287801993584,-0.2833303504298552
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,414,Stomach cancer,102,High alcohol use,1,Number,2022,0.3905587086588976,0.9098507718094568,-0.1368607025574366
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,414,Stomach cancer,102,High alcohol use,1,Number,2023,0.8478897855289821,1.7777774787776113,-0.2640996700800442
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,414,Stomach cancer,102,High alcohol use,1,Number,2023,0.3683163974684422,0.8555828041182919,-0.1255057558671834
1,Deaths,94,Swiss Confederation,1,Male,25,50-69 years,414,Stomach cancer,102,High alcohol use,1,Number,2013,7.7294836627997,14.420803845665468,-2.738583844036498
1,Deaths,94,Swiss Confederation,2,Female,25,50-69 years,414,Stomach cancer,102,High alcohol use,1,Number,2013,2.313358370490454,4.617340689580216,-0.8035967834407602
1,Deaths,94,Swiss Confederation,1,Male,25,50-69 years,414,Stomach cancer,102,High alcohol use,1,Number,2014,7.506674815374521,13.799987541266027,-2.7311332960930166
1,Deaths,94,Swiss Confederation,2,Female,25,50-69 years,414,Stomach cancer,102,High alcohol use,1,Number,2014,2.2587238677473085,4.589379108588492,-0.7855843732554092
1,Deaths,94,Swiss Confederation,1,Male,25,50-69 years,414,Stomach cancer,102,High alcohol use,1,Number,2015,7.376353081159482,13.517321356234143,-2.72475769182302
1,Deaths,94,Swiss Confederation,2,Female,25,50-69 years,414,Stomach cancer,102,High alcohol use,1,Number,2015,2.1290264506140906,4.3476894056922255,-0.7625200283625276
1,Deaths,94,Swiss Confederation,1,Male,25,50-69 years,414,Stomach cancer,102,High alcohol use,1,Number,2016,7.523260240987161,13.961248894101216,-2.827617610350744
1,Deaths,94,Swiss Confederation,2,Female,25,50-69 years,414,Stomach cancer,102,High alcohol use,1,Number,2016,2.1312414303221745,4.325434622533949,-0.7612263283030383
1,Deaths,94,Swiss Confederation,1,Male,25,50-69 years,414,Stomach cancer,102,High alcohol use,1,Number,2017,7.457119159662844,13.99223806535404,-2.7738740121533816
1,Deaths,94,Swiss Confederation,2,Female,25,50-69 years,414,Stomach cancer,102,High alcohol use,1,Number,2017,1.9111261058347584,3.9676933216644046,-0.6903547422478195
1,Deaths,94,Swiss Confederation,1,Male,25,50-69 years,414,Stomach cancer,102,High alcohol use,1,Number,2018,7.552216445726175,14.055595338026972,-2.7773889870038477
1,Deaths,94,Swiss Confederation,2,Female,25,50-69 years,414,Stomach cancer,102,High alcohol use,1,Number,2018,1.912287784086667,3.9055898118459904,-0.6866176218590538
1,Deaths,94,Swiss Confederation,1,Male,25,50-69 years,414,Stomach cancer,102,High alcohol use,1,Number,2019,6.985234317385679,12.92131883674573,-2.5448941179884264
1,Deaths,94,Swiss Confederation,2,Female,25,50-69 years,414,Stomach cancer,102,High alcohol use,1,Number,2019,1.924952398006341,3.9292164620462655,-0.6953883480540607
1,Deaths,94,Swiss Confederation,1,Male,25,50-69 years,414,Stomach cancer,102,High alcohol use,1,Number,2020,6.590479961387471,12.00720359221058,-2.442008895742573
1,Deaths,94,Swiss Confederation,2,Female,25,50-69 years,414,Stomach cancer,102,High alcohol use,1,Number,2020,1.8133030656235256,3.684690417219565,-0.659757064438771
1,Deaths,94,Swiss Confederation,1,Male,25,50-69 years,414,Stomach cancer,102,High alcohol use,1,Number,2021,7.29787229955433,13.31630941841462,-2.7446849927876227
1,Deaths,94,Swiss Confederation,2,Female,25,50-69 years,414,Stomach cancer,102,High alcohol use,1,Number,2021,1.855466844127988,3.7811846699559295,-0.6866091807776574
1,Deaths,94,Swiss Confederation,1,Male,25,50-69 years,414,Stomach cancer,102,High alcohol use,1,Number,2022,7.533431212788325,13.79267864627838,-2.901023379910716
1,Deaths,94,Swiss Confederation,2,Female,25,50-69 years,414,Stomach cancer,102,High alcohol use,1,Number,2022,1.925362958013576,3.929099286586735,-0.705690156474233
1,Deaths,94,Swiss Confederation,1,Male,25,50-69 years,414,Stomach cancer,102,High alcohol use,1,Number,2023,6.7702716908897145,12.330443802267952,-2.55727741524067
1,Deaths,94,Swiss Confederation,2,Female,25,50-69 years,414,Stomach cancer,102,High alcohol use,1,Number,2023,1.6762647265447173,3.4163586960641767,-0.6228739339108949
1,Deaths,94,Swiss Confederation,1,Male,26,70+ years,414,Stomach cancer,102,High alcohol use,1,Number,2013,8.800312946267834,16.369901099377426,-3.8262446376393418
1,Deaths,94,Swiss Confederation,2,Female,26,70+ years,414,Stomach cancer,102,High alcohol use,1,Number,2013,2.739600763169778,6.787526223751848,-0.8946873168324316
1,Deaths,94,Swiss Confederation,1,Male,26,70+ years,414,Stomach cancer,102,High alcohol use,1,Number,2014,8.84735662333639,16.557243864858382,-3.863394016318343
1,Deaths,94,Swiss Confederation,2,Female,26,70+ years,414,Stomach cancer,102,High alcohol use,1,Number,2014,2.7231494944549888,6.907538389924332,-0.8912381716417368
1,Deaths,94,Swiss Confederation,1,Male,26,70+ years,414,Stomach cancer,102,High alcohol use,1,Number,2015,8.738904959719273,16.71614686664164,-3.694022676172198
1,Deaths,94,Swiss Confederation,2,Female,26,70+ years,414,Stomach cancer,102,High alcohol use,1,Number,2015,2.706313139156647,7.0418223771136965,-0.8767077662618032
1,Deaths,94,Swiss Confederation,1,Male,26,70+ years,414,Stomach cancer,102,High alcohol use,1,Number,2016,8.502349651152945,16.07921621354197,-3.5134815580076446
1,Deaths,94,Swiss Confederation,2,Female,26,70+ years,414,Stomach cancer,102,High alcohol use,1,Number,2016,2.59600502101132,6.930404144424059,-0.8191054158894693
1,Deaths,94,Swiss Confederation,1,Male,26,70+ years,414,Stomach cancer,102,High alcohol use,1,Number,2017,8.57935875017385,16.215817695331683,-3.4998925511006025
1,Deaths,94,Swiss Confederation,2,Female,26,70+ years,414,Stomach cancer,102,High alcohol use,1,Number,2017,2.61541433431437,7.21290345658854,-0.8284955121666109
1,Deaths,94,Swiss Confederation,1,Male,26,70+ years,414,Stomach cancer,102,High alcohol use,1,Number,2018,8.672822969074103,16.497542122345244,-3.607744097106361
1,Deaths,94,Swiss Confederation,2,Female,26,70+ years,414,Stomach cancer,102,High alcohol use,1,Number,2018,2.5856221600991187,7.121939135548457,-0.8172233063232639
1,Deaths,94,Swiss Confederation,1,Male,26,70+ years,414,Stomach cancer,102,High alcohol use,1,Number,2019,8.620871930125954,16.52992405328923,-3.555744762670624
1,Deaths,94,Swiss Confederation,2,Female,26,70+ years,414,Stomach cancer,102,High alcohol use,1,Number,2019,2.528999669553568,6.951126591648896,-0.7924867537090925
1,Deaths,94,Swiss Confederation,1,Male,26,70+ years,414,Stomach cancer,102,High alcohol use,1,Number,2020,8.506821362747957,16.241690614186076,-3.5228047183453066
1,Deaths,94,Swiss Confederation,2,Female,26,70+ years,414,Stomach cancer,102,High alcohol use,1,Number,2020,2.378906247195517,6.6952483445329625,-0.7462842073303818
1,Deaths,94,Swiss Confederation,1,Male,26,70+ years,414,Stomach cancer,102,High alcohol use,1,Number,2021,7.999178844914057,15.142636491253018,-3.3366268280478653
1,Deaths,94,Swiss Confederation,2,Female,26,70+ years,414,Stomach cancer,102,High alcohol use,1,Number,2021,2.149927911529712,6.16975351001177,-0.6735079565355386
1,Deaths,94,Swiss Confederation,1,Male,26,70+ years,414,Stomach cancer,102,High alcohol use,1,Number,2022,8.772281973200958,16.925662067152917,-3.646504058904874
1,Deaths,94,Swiss Confederation,2,Female,26,70+ years,414,Stomach cancer,102,High alcohol use,1,Number,2022,2.348654316933179,6.816376153570355,-0.7456932019046856
1,Deaths,94,Swiss Confederation,1,Male,26,70+ years,414,Stomach cancer,102,High alcohol use,1,Number,2023,8.252986259688603,16.001762392183245,-3.364680996101792
1,Deaths,94,Swiss Confederation,2,Female,26,70+ years,414,Stomach cancer,102,High alcohol use,1,Number,2023,2.168185131312409,6.284470870313697,-0.6900210495593689
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,322,Lower respiratory infections,102,High alcohol use,1,Number,2013,1.5803167528865232,3.4271734246302272,0.0403422129234824
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,322,Lower respiratory infections,102,High alcohol use,1,Number,2013,0.4227911289856518,1.0003663435810264,0.0115416081201347
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,322,Lower respiratory infections,102,High alcohol use,1,Number,2014,1.547185768041202,3.391895922709036,0.0392551158227636
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,322,Lower respiratory infections,102,High alcohol use,1,Number,2014,0.3803967533096429,0.8884832980669454,0.0103766314677803
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,322,Lower respiratory infections,102,High alcohol use,1,Number,2015,1.5841104505054102,3.4590656558543005,0.0402908415955684
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,322,Lower respiratory infections,102,High alcohol use,1,Number,2015,0.4012025567220279,0.9497172362504795,0.0109529922133241
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,322,Lower respiratory infections,102,High alcohol use,1,Number,2016,1.4933055696138144,3.2699908418654733,0.0380752231260961
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,322,Lower respiratory infections,102,High alcohol use,1,Number,2016,0.386140281262043,0.9352439688829676,0.0105299653025235
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,322,Lower respiratory infections,102,High alcohol use,1,Number,2017,1.531118263313074,3.374934108425367,0.0389138245778041
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,322,Lower respiratory infections,102,High alcohol use,1,Number,2017,0.3814924999734144,0.9157476784134478,0.0104650500095152
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,322,Lower respiratory infections,102,High alcohol use,1,Number,2018,1.5304629727378514,3.3712942665434027,0.0385866214791078
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,322,Lower respiratory infections,102,High alcohol use,1,Number,2018,0.3734458021412297,0.8815465276424047,0.0102869445987718
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,322,Lower respiratory infections,102,High alcohol use,1,Number,2019,1.3379764957588731,2.9596400455556635,0.0343721176533959
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,322,Lower respiratory infections,102,High alcohol use,1,Number,2019,0.3201397677099403,0.7445312562260397,0.0090465228268194
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,322,Lower respiratory infections,102,High alcohol use,1,Number,2020,1.222087016711742,2.696760023371386,0.0325301096015627
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,322,Lower respiratory infections,102,High alcohol use,1,Number,2020,0.2585208002077226,0.5932775239453417,0.0074581513475809
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,322,Lower respiratory infections,102,High alcohol use,1,Number,2021,0.9617701982975246,2.1334847365103515,0.0266065576268685
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,322,Lower respiratory infections,102,High alcohol use,1,Number,2021,0.2114127144412453,0.4760587496206584,0.0063231203223866
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,322,Lower respiratory infections,102,High alcohol use,1,Number,2022,1.0130978549560754,2.2399890976063914,0.0292601582722376
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,322,Lower respiratory infections,102,High alcohol use,1,Number,2022,0.2255099054941498,0.5135129319819095,0.0071101080877985
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,322,Lower respiratory infections,102,High alcohol use,1,Number,2023,0.9549521064261456,2.1229520160303066,0.0287814670625462
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,322,Lower respiratory infections,102,High alcohol use,1,Number,2023,0.2180603140311547,0.5049058780702559,0.0068909058000799
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,400,Acute hepatitis,103,Drug use,1,Number,2013,0.2126680867471907,0.3322636296737328,0.0938605067418793
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,400,Acute hepatitis,103,Drug use,1,Number,2013,0.0618423138972783,0.1038605619531457,0.0131748089336345
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,400,Acute hepatitis,103,Drug use,1,Number,2014,0.1987799930831017,0.3200477598804932,0.0918585184789366
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,400,Acute hepatitis,103,Drug use,1,Number,2014,0.0526874940832419,0.0920230608157224,0.0103750349951687
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,400,Acute hepatitis,103,Drug use,1,Number,2015,0.1859066840346704,0.3016448374987407,0.0865352728803521
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,400,Acute hepatitis,103,Drug use,1,Number,2015,0.0501511540071511,0.0829217525839022,0.0080293296833163
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,400,Acute hepatitis,103,Drug use,1,Number,2016,0.1625848581707761,0.2644836849104865,0.0765544050312615
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,400,Acute hepatitis,103,Drug use,1,Number,2016,0.0452602571548824,0.0755135164672372,0.0068848542268821
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,400,Acute hepatitis,103,Drug use,1,Number,2017,0.15223981124769,0.2333596084486901,0.0716848564391594
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,400,Acute hepatitis,103,Drug use,1,Number,2017,0.0407191268788099,0.0660406421090251,0.0060710954960338
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,400,Acute hepatitis,103,Drug use,1,Number,2018,0.1439402874254699,0.2154709716775215,0.0720462009067442
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,400,Acute hepatitis,103,Drug use,1,Number,2018,0.0376926088654721,0.059426600459517,0.005541585081474
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,400,Acute hepatitis,103,Drug use,1,Number,2019,0.1285348076704602,0.195370935139498,0.0662490671470649
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,400,Acute hepatitis,103,Drug use,1,Number,2019,0.0352947696290755,0.0556834625609502,0.0049704860259955
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,400,Acute hepatitis,103,Drug use,1,Number,2020,0.1174482475201933,0.1788569133239038,0.060706149316113
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,400,Acute hepatitis,103,Drug use,1,Number,2020,0.0308322890873319,0.0485766736835208,0.0048489330265861
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,400,Acute hepatitis,103,Drug use,1,Number,2021,0.1058654009025573,0.1613564341382207,0.0514080278799664
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,400,Acute hepatitis,103,Drug use,1,Number,2021,0.0255895999138046,0.0413991290704119,0.0040689622753821
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,400,Acute hepatitis,103,Drug use,1,Number,2022,0.1246012057928407,0.1957953199567158,0.0561555827752571
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,400,Acute hepatitis,103,Drug use,1,Number,2022,0.0279643828422849,0.0464284225795805,0.0045518604118037
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,400,Acute hepatitis,103,Drug use,1,Number,2023,0.1085339039606852,0.1710867693298611,0.0471308380665118
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,400,Acute hepatitis,103,Drug use,1,Number,2023,0.0263557040975578,0.046173397750895,0.0044563665964426
1,Deaths,94,Swiss Confederation,1,Male,25,50-69 years,400,Acute hepatitis,103,Drug use,1,Number,2013,0.3872154465800563,0.6205145805848651,0.0833554778984263
1,Deaths,94,Swiss Confederation,2,Female,25,50-69 years,400,Acute hepatitis,103,Drug use,1,Number,2013,0.1703556073056619,0.3008732599128119,0.0307901912065933
1,Deaths,94,Swiss Confederation,1,Male,25,50-69 years,400,Acute hepatitis,103,Drug use,1,Number,2014,0.374293666673836,0.6098826662047148,0.0846350372259435
1,Deaths,94,Swiss Confederation,2,Female,25,50-69 years,400,Acute hepatitis,103,Drug use,1,Number,2014,0.1520017764035881,0.2679645648298379,0.0269180488986347
1,Deaths,94,Swiss Confederation,1,Male,25,50-69 years,400,Acute hepatitis,103,Drug use,1,Number,2015,0.3593293077790914,0.5874568876161296,0.0893226339020994
1,Deaths,94,Swiss Confederation,2,Female,25,50-69 years,400,Acute hepatitis,103,Drug use,1,Number,2015,0.153673166128804,0.2772689114926933,0.0210797845959792
1,Deaths,94,Swiss Confederation,1,Male,25,50-69 years,400,Acute hepatitis,103,Drug use,1,Number,2016,0.3144491745905606,0.5060262312004851,0.0810781851074087
1,Deaths,94,Swiss Confederation,2,Female,25,50-69 years,400,Acute hepatitis,103,Drug use,1,Number,2016,0.1407337883827532,0.2453183461771558,0.0156404252957833
1,Deaths,94,Swiss Confederation,1,Male,25,50-69 years,400,Acute hepatitis,103,Drug use,1,Number,2017,0.3019487898891878,0.4738901457311071,0.0817707849033249
1,Deaths,94,Swiss Confederation,2,Female,25,50-69 years,400,Acute hepatitis,103,Drug use,1,Number,2017,0.1326483781749794,0.224268931865863,0.0129847147306072
1,Deaths,94,Swiss Confederation,1,Male,25,50-69 years,400,Acute hepatitis,103,Drug use,1,Number,2018,0.2841666262251405,0.4443147694536908,0.0827796750803298
1,Deaths,94,Swiss Confederation,2,Female,25,50-69 years,400,Acute hepatitis,103,Drug use,1,Number,2018,0.125812742858166,0.2168712559772956,0.0114331070705018
1,Deaths,94,Swiss Confederation,1,Male,25,50-69 years,400,Acute hepatitis,103,Drug use,1,Number,2019,0.2548448334878257,0.3925492730249723,0.0795176918770531
1,Deaths,94,Swiss Confederation,2,Female,25,50-69 years,400,Acute hepatitis,103,Drug use,1,Number,2019,0.1213043189296807,0.2080141864634913,0.0110627789549861
1,Deaths,94,Swiss Confederation,1,Male,25,50-69 years,400,Acute hepatitis,103,Drug use,1,Number,2020,0.2471459373474961,0.3791464928193065,0.0761583562753157
1,Deaths,94,Swiss Confederation,2,Female,25,50-69 years,400,Acute hepatitis,103,Drug use,1,Number,2020,0.1072004907378974,0.1897669053033804,0.0096361143679305
1,Deaths,94,Swiss Confederation,1,Male,25,50-69 years,400,Acute hepatitis,103,Drug use,1,Number,2021,0.236150880672589,0.3743976118866399,0.0740430349177898
1,Deaths,94,Swiss Confederation,2,Female,25,50-69 years,400,Acute hepatitis,103,Drug use,1,Number,2021,0.1010371677838302,0.1799767788295751,0.0091006328388088
1,Deaths,94,Swiss Confederation,1,Male,25,50-69 years,400,Acute hepatitis,103,Drug use,1,Number,2022,0.2515140016927671,0.4078747917672242,0.0741245268582919
1,Deaths,94,Swiss Confederation,2,Female,25,50-69 years,400,Acute hepatitis,103,Drug use,1,Number,2022,0.1105703229136411,0.1949013931187939,0.00956111349153
1,Deaths,94,Swiss Confederation,1,Male,25,50-69 years,400,Acute hepatitis,103,Drug use,1,Number,2023,0.2193614310044244,0.3646776311573007,0.0609377380011312
1,Deaths,94,Swiss Confederation,2,Female,25,50-69 years,400,Acute hepatitis,103,Drug use,1,Number,2023,0.0967439945906365,0.1773638213525942,0.008568844284615
1,Deaths,94,Swiss Confederation,1,Male,26,70+ years,400,Acute hepatitis,103,Drug use,1,Number,2013,0.318360164492252,0.546098646320837,0.0510215410988324
1,Deaths,94,Swiss Confederation,2,Female,26,70+ years,400,Acute hepatitis,103,Drug use,1,Number,2013,0.1910028665005594,0.4017609504606649,0.0289206488783645
1,Deaths,94,Swiss Confederation,1,Male,26,70+ years,400,Acute hepatitis,103,Drug use,1,Number,2014,0.3190980618636407,0.5646997865622811,0.0520773473002587
1,Deaths,94,Swiss Confederation,2,Female,26,70+ years,400,Acute hepatitis,103,Drug use,1,Number,2014,0.1745912171194396,0.3743167073506435,0.0257807931369582
1,Deaths,94,Swiss Confederation,1,Male,26,70+ years,400,Acute hepatitis,103,Drug use,1,Number,2015,0.3286468014406914,0.5908435453267651,0.0502349158862872
1,Deaths,94,Swiss Confederation,2,Female,26,70+ years,400,Acute hepatitis,103,Drug use,1,Number,2015,0.1810920270469134,0.3684657976054699,0.0241818140606294
1,Deaths,94,Swiss Confederation,1,Male,26,70+ years,400,Acute hepatitis,103,Drug use,1,Number,2016,0.3143518799752636,0.5463033381262153,0.0505059609526969
1,Deaths,94,Swiss Confederation,2,Female,26,70+ years,400,Acute hepatitis,103,Drug use,1,Number,2016,0.1724967983867944,0.3512708069788137,0.0178492167953789
1,Deaths,94,Swiss Confederation,1,Male,26,70+ years,400,Acute hepatitis,103,Drug use,1,Number,2017,0.3076794177295856,0.5262279498011404,0.0471417543096365
1,Deaths,94,Swiss Confederation,2,Female,26,70+ years,400,Acute hepatitis,103,Drug use,1,Number,2017,0.1696275563452281,0.3438440311084729,0.0162677793851131
1,Deaths,94,Swiss Confederation,1,Male,26,70+ years,400,Acute hepatitis,103,Drug use,1,Number,2018,0.3046504583883873,0.5260312203721189,0.0469756357213715
1,Deaths,94,Swiss Confederation,2,Female,26,70+ years,400,Acute hepatitis,103,Drug use,1,Number,2018,0.1657653740670085,0.3443523688110234,0.0149313459957529
1,Deaths,94,Swiss Confederation,1,Male,26,70+ years,400,Acute hepatitis,103,Drug use,1,Number,2019,0.2877103595949071,0.4992776207268847,0.0440835690504121
1,Deaths,94,Swiss Confederation,2,Female,26,70+ years,400,Acute hepatitis,103,Drug use,1,Number,2019,0.1676333345126623,0.3630024288325466,0.0132956203290791
1,Deaths,94,Swiss Confederation,1,Male,26,70+ years,400,Acute hepatitis,103,Drug use,1,Number,2020,0.3051948160214691,0.5178234189828377,0.0459533263323458
1,Deaths,94,Swiss Confederation,2,Female,26,70+ years,400,Acute hepatitis,103,Drug use,1,Number,2020,0.1585312366973536,0.3471235815332029,0.0128231728775909
1,Deaths,94,Swiss Confederation,1,Male,26,70+ years,400,Acute hepatitis,103,Drug use,1,Number,2021,0.2720581317833675,0.4798318192337459,0.0362707571761318
1,Deaths,94,Swiss Confederation,2,Female,26,70+ years,400,Acute hepatitis,103,Drug use,1,Number,2021,0.1430287617140899,0.3175379494624221,0.0116396717717082
1,Deaths,94,Swiss Confederation,1,Male,26,70+ years,400,Acute hepatitis,103,Drug use,1,Number,2022,0.3177542169060254,0.5941383154119957,0.0501250982497453
1,Deaths,94,Swiss Confederation,2,Female,26,70+ years,400,Acute hepatitis,103,Drug use,1,Number,2022,0.1658128938762557,0.3673721542200689,0.0135150571038658
1,Deaths,94,Swiss Confederation,1,Male,26,70+ years,400,Acute hepatitis,103,Drug use,1,Number,2023,0.2967065419020189,0.5784004782142134,0.0493790448230078
1,Deaths,94,Swiss Confederation,2,Female,26,70+ years,400,Acute hepatitis,103,Drug use,1,Number,2023,0.1558843049350584,0.3500259248829622,0.013358217703638
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,493,Ischemic heart disease,91,Lead exposure,1,Number,2013,29.77647149988971,35.41251162392193,24.84957936183263
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,493,Ischemic heart disease,91,Lead exposure,1,Number,2013,3.89805351746404,4.78882413615623,3.110318224279656
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,493,Ischemic heart disease,91,Lead exposure,1,Number,2014,27.11771224824461,32.24358045170022,22.584149198380107
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,493,Ischemic heart disease,91,Lead exposure,1,Number,2014,3.464503871861417,4.158992434830858,2.7412721308271517
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,493,Ischemic heart disease,91,Lead exposure,1,Number,2015,23.62440131335427,27.959712485372837,19.894841495694106
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,493,Ischemic heart disease,91,Lead exposure,1,Number,2015,3.3431427938891285,3.995038930738513,2.659419754939496
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,493,Ischemic heart disease,91,Lead exposure,1,Number,2016,22.089702921935835,26.321682844489864,18.60183891683834
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,493,Ischemic heart disease,91,Lead exposure,1,Number,2016,2.7398021430873203,3.2917843707531693,2.176227833857035
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,493,Ischemic heart disease,91,Lead exposure,1,Number,2017,22.15763655778972,26.372152811030087,18.533281969296937
1,Deaths,94,Swiss Confederation,2,Female,24,15-49 years,493,Ischemic heart disease,91,Lead exposure,1,Number,2017,2.852204788304156,3.422697861872245,2.2932762175606984
1,Deaths,94,Swiss Confederation,1,Male,24,15-49 years,493,Ischemic heart disease,91,Lead exposure,1,Number,2018,20.50360783941569,24.75843120051312,17.108783468528486
